articulo,stock,compras_recomendadas,demanda_mensual,index_riesgo,riesgo,LT_meses,mean_margen,ultima_fecha,monto_usd,ultima_compra
hy033,0.0,158.4031006876474,26.400516781274565,0.0,Rojo,6.0,0.9654511831472617,2024-01-22,5.99,2892.0
17916,46060.0,157479.3067741168,39369.8266935292,1.1699314898830986,Naranja,4.0,0.391943740978608,2024-09-16,0.22853278158903123,4524360.0
48510-09k60ref,0.0,771.8501947151908,128.64169911919848,0.0,Rojo,6.0,0.8277924784106294,2024-08-22,10.14,10590.0
a-13530-s,279.0,198.0697333703705,33.01162222839508,8.451568907147404,Verde,6.0,0.8638510187970889,2024-09-30,10.21,944.0
41601-58m00,0.0,116.7567366265237,19.459456104420617,0.0,Rojo,6.0,0.740955243692965,2024-02-29,10.6,824.0
dt-628,34.0,84.55761363281121,14.092935605468535,2.412556258811461,Verde,6.0,0.3614057938095685,2023-11-06,46.55,1080.0
c-1121,263.0,1119.189128276553,186.5315213794255,1.4099493643491454,Amarillo,6.0,0.8225101800242756,2024-09-26,1.5,28050.0
hy027,498.0,2455.856329221633,409.3093882036055,1.216683551251154,Amarillo,6.0,0.7862230895180604,2024-09-20,4.95,11090.0
hy031,0.0,141.3785588047592,23.563093134126532,0.0,Rojo,6.0,0.9413587285210753,2024-01-22,6.1,2032.0
cf-1510/1,71.0,141.855362072852,35.463840518213,2.0020392310172066,Verde,4.0,0.41453777725956026,2024-09-24,33.04627893209457,8450.0
zd1567,247.0,115.1185358234136,38.372845274471196,6.436843508300515,Verde,3.0,0.023110305243626266,2018-02-23,14.13,2300.0
17197,10350.0,12222.03764416546,3055.509411041365,3.3873238820994365,Verde,4.0,0.4873720224658315,2024-05-29,0.15735214352607726,1181600.0
48510-8z205ref,0.0,227.7410408513733,37.95684014189555,0.0,Rojo,6.0,1.5675738831615744,2023-12-23,9.1,5600.0
to-014f2,0.0,487.7566822531849,81.29278037553082,0.0,Rojo,6.0,0.6851672858787918,2024-06-21,6.22,10650.0
eo-31110,450.0,1013.711741361314,168.95195689355234,2.663479063953791,Verde,6.0,1.2536583272608113,2024-09-17,1.6,15450.0
a-14490,485.0,558.976743711956,93.16279061865934,5.2059410927828145,Verde,6.0,1.1782122753915094,2024-09-17,1.38,13560.0
wk-940/24,468.0,291.5453563627241,72.88633909068102,6.42095632513167,Verde,4.0,0.31471443913433894,2024-02-03,9.1,8904.0
a-1864,560.0,283.1423632695872,47.19039387826453,11.866821909658418,Verde,6.0,2.295079867593059,2024-09-30,2.5,14643.0
a-28690,300.0,791.7711997833699,131.96186663056164,2.2733840287351743,Verde,6.0,1.424126247801188,2024-09-17,1.19,26238.0
861800,0.0,328.7134130320762,109.57113767735872,0.0,Rojo,3.0,0.44452590472179676,2023-04-10,4.958333,39048.0
af9050m,0.0,337.2189025774682,112.40630085915608,0.0,Rojo,3.0,0.4849026880034912,2024-06-14,8.18,4680.0
4106861j00,0.0,361.4805178074508,60.24675296790846,0.0,Rojo,6.0,0.7406793611025507,2024-08-22,10.15,3055.0
41601-64j00,0.0,156.8882627669513,26.148043794491883,0.0,Rojo,6.0,0.6896923644776954,2024-02-29,11.4,1419.0
fc-28011,1278.0,1713.921669154714,285.65361152578566,4.473950086518112,Verde,6.0,0.7331450828931445,2024-09-30,3.05,14112.0
ca-1114,3562.0,9414.443825030366,1569.0739708383944,2.2701287932886536,Verde,6.0,2.4713246660970722,2024-09-30,1.0,106220.0
a-28640,290.0,728.4002188543276,121.40003647572127,2.388796646350242,Verde,6.0,1.6621457510937083,2024-08-28,1.6,15140.0
cf-1651,0.0,132.0096588284383,33.00241470710957,0.0,Rojo,4.0,0.2874174241067606,2024-02-03,20.85,14408.0
mi-014,0.0,176.3104907494301,29.385081791571682,0.0,Rojo,6.0,0.6525972986149124,2024-06-21,8.82,990.0
a-7980,202.0,227.9345795782813,37.989096596380215,5.317315179831034,Verde,6.0,1.0728065307781394,2024-08-29,4.32,4884.0
t1069,0.0,496.5160218812583,82.75267031354305,0.0,Rojo,6.0,0.7251723319407816,2024-03-19,4.05795,3870.0
48520-52010,0.0,388.3234142147587,64.72056903579312,0.0,Rojo,6.0,0.8659612633165855,2024-02-29,10.3,7303.0
c-5706,58.0,406.843490744439,67.8072484574065,0.8553657804951785,Rojo,6.0,0.5885811600845097,2023-11-24,6.87,5790.0
eo-11050,0.0,2702.643019109991,450.44050318499853,0.0,Rojo,6.0,0.9994313791580373,2024-08-29,1.02,30300.0
a-57270-s,215.0,232.6551776956984,38.775862949283066,5.544686401466023,Verde,6.0,1.1003081604643379,2024-09-17,34.71,3571.0
wc-7101,137.0,286.1318574826881,47.688642913781344,2.8728013973408526,Verde,6.0,0.9713736336347957,2024-09-17,4.94,6252.0
hy026,0.0,71.71048073458627,11.951746789097712,0.0,Rojo,6.0,0.9399839567915036,2024-01-22,4.92,2780.0
as-1825,460.0,967.8349990268931,161.30583317114886,2.851725761906765,Verde,6.0,1.291216122060624,2024-08-29,4.13,12123.0
48510-52790,0.0,517.6741982419433,86.27903304032388,0.0,Rojo,6.0,0.8655945744978347,2024-02-29,10.3,7511.0
bdd031,0.0,183.8611242396079,30.64352070660132,0.0,Rojo,6.0,0.7937675472824776,2024-07-24,9.21,700.0
k006,0.0,258.4281385811851,43.07135643019752,0.0,Rojo,6.0,0.9267323770100818,2024-01-22,5.78,1854.0
m25600100,289.0,78.61182661927387,39.305913309636935,7.3525832544169285,Verde,2.0,0.5112343674273574,2024-06-12,11.14,20538.0
pu-999/1x,433.0,774.2402630036685,193.56006575091712,2.2370316848166723,Verde,4.0,0.24995944223073735,2024-09-12,11.7,35900.0
17629,2370.0,2351.330959788903,587.8327399472257,4.031759102449403,Verde,4.0,0.33743334740655995,2024-09-16,1.4446021729946137,52700.0
sfc-55220,37.0,185.2043267747526,30.867387795792098,1.1986760993440433,Naranja,6.0,0.5829434813739268,2024-09-17,10.0,3156.0
hu-1077/2x,0.0,776.7444428702397,194.18611071755993,0.0,Rojo,4.0,0.48509619791683795,2024-09-24,6.3114614772796624,2802.0
hy049,0.0,309.1226626536473,51.52044377560788,0.0,Rojo,6.0,1.0912852673202738,2023-08-31,6.62,1804.0
ctx-062,1041.0,143.6956632957508,23.949277215958464,43.466865016967425,Verde,6.0,0.4144607482685137,2024-04-16,20.79,4380.0
d003,0.0,94.95539058281238,15.825898430468731,0.0,Rojo,6.0,0.8760888275981799,2023-07-15,5.04,2930.0
377412503,0.0,297.2198993678535,49.536649894642245,0.0,Rojo,6.0,0.6688393303302637,2024-08-22,6.65,4857.0
a-76530-s,454.0,869.8870124868513,144.98116874780854,3.131441165229691,Verde,6.0,1.2262566832222948,2024-09-30,9.88,2176.0
as-5628-s,22.0,215.7881386756368,35.964689779272796,0.611711101500424,Rojo,6.0,1.2743530072385583,2024-09-17,6.08,3336.0
efg-1002,0.0,2073.294607581895,345.54910126364916,0.0,Rojo,6.0,0.8845997695238654,2024-08-29,4.1,25900.0
48510-12d20,124.0,759.3358886017637,126.55598143362728,0.9798035509292164,Rojo,6.0,0.7796381017764747,2024-09-19,10.3,4173.0
mz002,0.0,263.5665628871567,43.927760481192784,0.0,Rojo,6.0,1.0320829518247505,2024-01-22,4.31,2680.0
fs-18290,309.0,2080.587198268016,346.76453304466935,0.8910945917303353,Rojo,6.0,0.6047197602974402,2024-09-17,5.33,10272.0
p85140500,40.0,23.4824784906539,11.74123924532695,3.406795412666523,Verde,2.0,0.28983652560386725,2024-09-21,46.5,3080.0
dt-124v,0.0,1302.550677473364,217.091779578894,0.0,Rojo,6.0,0.4277804328426167,2024-05-20,16.17,12050.0
w-1170/7,300.0,322.8242813773611,80.70607034434028,3.717192507577446,Verde,4.0,0.2574610091558281,2024-04-09,12.058664560317993,7029.0
fc-1001,686.0,3603.369417413661,600.5615695689435,1.1422642319460774,Naranja,6.0,0.6752622871505808,2024-09-30,2.37,35800.0
hy040,540.0,314.004089273299,52.33401487888316,10.318336960191653,Verde,6.0,0.6652214102166365,2024-01-22,3.36,3332.0
884530,1467.0,1686.443631844598,562.1478772815327,2.6096336200613326,Verde,3.0,0.3820661999013829,2024-08-07,21.46,25320.0
sf-1911-2,2841.0,2861.032921367513,476.83882022791886,5.957988065321658,Verde,6.0,1.7248732315108257,2024-09-17,1.45,19550.0
3461-8553skr,160.0,469.0597355786328,78.1766225964388,2.046647638206981,Verde,6.0,1.1289373851237394,2024-08-29,30.5,1948.0
a-6020m,731.0,1311.619821228175,218.60330353802917,3.343956784591007,Verde,6.0,1.698309097333606,2024-09-30,8.1,16320.0
a-33410,474.0,321.0842171116095,53.51403618526825,8.8574892456063,Verde,6.0,0.9111096132713996,2022-12-06,3.17,3360.0
rxfc113644bep,0.0,300.6728430984439,150.33642154922194,0.0,Rojo,2.0,0.2536530616469613,2024-10-09,4.86,10968.0
a-13570,933.0,1144.651926703724,190.77532111728735,4.89056967397999,Verde,6.0,1.1041161362901544,2024-09-30,6.5,17040.0
c-6214,292.0,776.503657523274,129.417276253879,2.2562675436560804,Verde,6.0,1.1569135930650858,2024-03-14,1.88,11760.0
485100d851,0.0,1280.042579640461,213.34042994007686,0.0,Rojo,6.0,0.9369652682476297,2024-02-29,10.1,6608.0
ch011,0.0,159.0226751145942,26.503779185765698,0.0,Rojo,6.0,0.7174314334027478,2024-01-22,4.73,2050.0
ca-18280,634.0,1188.998597307299,198.16643288454983,3.199330940015271,Verde,6.0,1.0990084052734639,2024-09-30,1.27,9480.0
a-8602-s,242.0,1670.374451153145,278.3957418588575,0.8692661690303094,Rojo,6.0,1.1216309071839607,2024-09-30,4.92,13500.0
48881,54519.0,63293.04143045017,15823.260357612542,3.445497246954608,Verde,4.0,0.3990707875492109,2024-09-16,1.262086424088478,2003505.0
n005,416.0,1771.111686938705,295.1852811564508,1.4092843598780807,Amarillo,6.0,0.867354784137426,2024-09-20,4.1,15260.0
884572,282.0,216.758733903827,72.25291130127566,3.9029569178760712,Verde,3.0,0.5742411621440741,2024-03-21,4.988333,3528.0
a-6117-s,345.0,132.6813015755869,22.113550262597816,15.601294043838925,Verde,6.0,0.9654811915649235,2024-09-26,16.11,1896.0
48951,140.0,344.8756844748179,86.21892111870447,1.6237735079896305,Verde,4.0,0.4530189657464263,2024-09-16,2.7283110582232477,19326.0
afc11100/1f,357.0,2473.029789386713,824.3432631289044,0.4330720174080869,Rojo,3.0,0.524896975630157,2024-06-14,7.19,22290.0
afc11100/1f,350.0,2473.029789386713,824.3432631289044,0.42458040922361456,Rojo,3.0,0.524896975630157,2024-06-14,7.19,22290.0
3330083,126.0,806.9215441910934,134.4869240318489,0.9368940579692413,Rojo,6.0,0.7671130138090889,2024-09-19,10.9,1197.0
