fuente_suministro,date,sku,LT_meses,ingreso_usd_sin_recomendacion,ingreso_usd_con_recomendacion,tc
sakura filter,2024-07-01,a-5558-s,6.0,1930.0093789175785,1930.0093789175785,3.756425045317437
sakura filter,2024-08-01,a-5558-s,6.0,1844.9660754537451,1998.9101938553301,3.732000149037844
sakura filter,2024-09-01,a-5558-s,6.0,2032.147813461072,2020.1947196814085,3.746999808933834
sakura filter,2024-10-01,a-5558-s,6.0,,,3.715999990254402
sakura filter,2024-06-01,ef-15130,6.0,13566.546955962027,13566.546955962027,3.746999808933834
sakura filter,2024-07-01,ef-15130,6.0,13475.347686843967,14500.135527897695,3.756425045317437
sakura filter,2024-08-01,ef-15130,6.0,13343.679621895018,13476.126471201696,3.732000149037844
sakura filter,2024-09-01,ef-15130,6.0,12928.02490885686,15336.808400660648,3.746999808933834
sakura filter,2024-10-01,ef-15130,6.0,,,3.715999990254402
narva,2024-06-01,18036,4.0,710.0161562465779,710.0161562465779,3.746999808933834
narva,2024-07-01,18036,4.0,794.2818578040229,794.2818578040229,3.756425045317437
narva,2024-08-01,18036,4.0,966.0385873499592,966.0385873499592,3.732000149037844
narva,2024-09-01,18036,4.0,676.8378311883266,676.8378311883266,3.746999808933834
narva,2024-10-01,18036,4.0,,,3.715999990254402
aisin - japon,2024-06-01,opt-116,6.0,792.262062921392,1555.1126818132145,3.746999808933834
aisin - japon,2024-07-01,opt-116,6.0,790.2742002246231,1605.5359491710474,3.756425045317437
aisin - japon,2024-08-01,opt-116,6.0,860.6468419757558,1763.4741987956775,3.732000149037844
aisin - japon,2024-09-01,opt-116,6.0,1259.8265590717215,1532.572515159414,3.746999808933834
aisin - japon,2024-10-01,opt-116,6.0,,,3.715999990254402
sakura filter,2024-06-01,c-1314,6.0,11015.622142227556,11015.622142227556,3.746999808933834
sakura filter,2024-07-01,c-1314,6.0,11770.826341583406,11770.826341583406,3.756425045317437
sakura filter,2024-08-01,c-1314,6.0,12001.810377341642,12001.810377341642,3.732000149037844
sakura filter,2024-09-01,c-1314,6.0,9399.594058724942,12585.247421834341,3.746999808933834
sakura filter,2024-10-01,c-1314,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,55311-38601,6.0,223.22581057768775,223.22581057768775,3.746999808933834
ito koyama - amortiguadores,2024-07-01,55311-38601,6.0,222.66571527264796,288.7695994942153,3.756425045317437
ito koyama - amortiguadores,2024-08-01,55311-38601,6.0,217.11915629695463,276.6518281848293,3.732000149037844
ito koyama - amortiguadores,2024-09-01,55311-38601,6.0,195.32258425547678,275.54435993183336,3.746999808933834
ito koyama - amortiguadores,2024-10-01,55311-38601,6.0,,,3.715999990254402
valvoline,2024-06-01,r20500025,2.0,555.0392340151901,445.759109437175,3.746999808933834
valvoline,2024-07-01,r20500025,2.0,688.98241876304,684.1306050717327,3.756425045317437
valvoline,2024-08-01,r20500025,2.0,743.0267312437915,692.3468400059654,3.732000149037844
valvoline,2024-09-01,r20500025,2.0,629.0444652172155,629.0444652172155,3.746999808933834
valvoline,2024-10-01,r20500025,2.0,,,3.715999990254402
narva,2024-06-01,18032,4.0,9209.950887619265,8772.133912570253,3.746999808933834
narva,2024-07-01,18032,4.0,11219.505795878698,14728.158991968541,3.756425045317437
narva,2024-08-01,18032,4.0,14868.361572252825,16834.094366965506,3.732000149037844
narva,2024-09-01,18032,4.0,12024.38002274587,12024.38002274587,3.746999808933834
narva,2024-10-01,18032,4.0,,,3.715999990254402
sakura filter,2024-06-01,ef-1002,6.0,1030.1345482221318,1030.1345482221318,3.746999808933834
sakura filter,2024-07-01,ef-1002,6.0,836.3777769774548,1084.146832713633,3.756425045317437
sakura filter,2024-08-01,ef-1002,6.0,889.9574431384119,960.8502124353552,3.732000149037844
sakura filter,2024-09-01,ef-1002,6.0,711.1332744152782,919.1775834197479,3.746999808933834
sakura filter,2024-10-01,ef-1002,6.0,,,3.715999990254402
mann - brasil,2024-06-01,wk-962/13,4.0,641.9212132572347,730.2755375538765,3.746999808933834
mann - brasil,2024-07-01,wk-962/13,4.0,575.5600632793147,796.4895607042098,3.756425045317437
mann - brasil,2024-08-01,wk-962/13,4.0,814.6785132807228,891.362587609421,3.732000149037844
mann - brasil,2024-09-01,wk-962/13,4.0,753.7164807346179,822.2361608014016,3.746999808933834
mann - brasil,2024-10-01,wk-962/13,4.0,,,3.715999990254402
sakura filter,2024-06-01,a-1126,6.0,345.03011787547365,404.5808593853349,3.746999808933834
sakura filter,2024-07-01,a-1126,6.0,287.90676078536137,380.5664079346731,3.756425045317437
sakura filter,2024-08-01,a-1126,6.0,314.7730152809467,416.3664223292946,3.732000149037844
sakura filter,2024-09-01,a-1126,6.0,316.83054093372823,453.19084795821465,3.746999808933834
sakura filter,2024-10-01,a-1126,6.0,,,3.715999990254402
sakura filter,2024-06-01,fc-2801,6.0,1516.2048192742361,1516.2048192742361,3.746999808933834
sakura filter,2024-07-01,fc-2801,6.0,1540.5381976518113,1540.5381976518113,3.756425045317437
sakura filter,2024-08-01,fc-2801,6.0,1586.0228854643428,1380.481110026766,3.732000149037844
sakura filter,2024-09-01,fc-2801,6.0,1427.3481647493272,1427.3481647493272,3.746999808933834
sakura filter,2024-10-01,fc-2801,6.0,,,3.715999990254402
prextoline - grasas,2024-06-01,pgcr5003,2.0,887.333139490299,816.1930886998199,3.746999808933834
prextoline - grasas,2024-07-01,pgcr5003,2.0,761.3821369468791,895.4978668536517,3.756425045317437
prextoline - grasas,2024-08-01,pgcr5003,2.0,758.7015182010939,812.4820265977115,3.732000149037844
prextoline - grasas,2024-09-01,pgcr5003,2.0,715.5912415244346,715.5912415244346,3.746999808933834
prextoline - grasas,2024-10-01,pgcr5003,2.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,4106961j00,6.0,237.86921075566391,788.9328823396187,3.746999808933834
ito koyama - amortiguadores,2024-07-01,4106961j00,6.0,43.499935184390864,786.9533728812528,3.756425045317437
ito koyama - amortiguadores,2024-08-01,4106961j00,6.0,55.7258928332529,1170.2437494983108,3.732000149037844
ito koyama - amortiguadores,2024-09-01,4106961j00,6.0,555.0281584298826,876.1515929500289,3.746999808933834
ito koyama - amortiguadores,2024-10-01,4106961j00,6.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,cv-15,6.0,1094.8300983142576,1063.9414781460525,3.746999808933834
ito koyama - palieres,2024-07-01,cv-15,6.0,1073.5338814048425,1119.4455989715696,3.756425045317437
ito koyama - palieres,2024-08-01,cv-15,6.0,1015.2128275661721,1054.8878116319765,3.732000149037844
ito koyama - palieres,2024-09-01,cv-15,6.0,860.0576143869965,860.0576143869965,3.746999808933834
ito koyama - palieres,2024-10-01,cv-15,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48541-09210ref,6.0,591.0671404309255,558.5773121000526,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48541-09210ref,6.0,730.4909861180505,560.682372154454,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48541-09210ref,6.0,694.216056829317,579.1907850240651,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48541-09210ref,6.0,672.8500152075314,602.8236569904369,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48541-09210ref,6.0,,,3.715999990254402
mann - brasil,2024-06-01,h-12110/2x,4.0,476.536592926264,1352.1206653123652,3.746999808933834
mann - brasil,2024-07-01,h-12110/2x,4.0,1027.4295844757312,1518.8627712671348,3.756425045317437
mann - brasil,2024-08-01,h-12110/2x,4.0,1186.1619758682405,1491.0788809062622,3.732000149037844
mann - brasil,2024-09-01,h-12110/2x,4.0,1094.5449868775127,1094.5449868775127,3.746999808933834
mann - brasil,2024-10-01,h-12110/2x,4.0,,,3.715999990254402
sakura filter,2024-06-01,fc-5723,6.0,523.1519522528023,514.4564711065156,3.746999808933834
sakura filter,2024-07-01,fc-5723,6.0,485.47420411732963,553.9618259216471,3.756425045317437
sakura filter,2024-08-01,fc-5723,6.0,516.7138799768811,554.5088947489104,3.732000149037844
sakura filter,2024-09-01,fc-5723,6.0,490.9486381187739,499.4051873995329,3.746999808933834
sakura filter,2024-10-01,fc-5723,6.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,by-001,6.0,295.7037899761924,384.4149269690502,3.746999808933834
ito koyama - palieres,2024-07-01,by-001,6.0,322.00000905983404,486.4551821614118,3.756425045317437
ito koyama - palieres,2024-08-01,by-001,6.0,257.3066452986251,490.07880009524547,3.732000149037844
ito koyama - palieres,2024-09-01,by-001,6.0,283.3827987271844,530.5156332878137,3.746999808933834
ito koyama - palieres,2024-10-01,by-001,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-5301-s,6.0,470.0513262797648,639.2698037404801,3.746999808933834
sakura filter,2024-07-01,a-5301-s,6.0,431.3621679736441,826.6403938905258,3.756425045317437
sakura filter,2024-08-01,a-5301-s,6.0,434.18531261216,888.0375308757673,3.732000149037844
sakura filter,2024-09-01,a-5301-s,6.0,376.0410610238119,932.9551773884036,3.746999808933834
sakura filter,2024-10-01,a-5301-s,6.0,,,3.715999990254402
sakura filter,2024-06-01,c-1147,6.0,665.0713847895206,665.0713847895206,3.746999808933834
sakura filter,2024-07-01,c-1147,6.0,728.7237274599665,552.3921342519899,3.756425045317437
sakura filter,2024-08-01,c-1147,6.0,597.3328410423624,1162.0245432299505,3.732000149037844
sakura filter,2024-09-01,c-1147,6.0,548.9625536460987,1171.30588857484,3.746999808933834
sakura filter,2024-10-01,c-1147,6.0,,,3.715999990254402
mann - brasil,2024-06-01,cf-1652,4.0,508.10134734869064,429.1427969131538,3.746999808933834
mann - brasil,2024-07-01,cf-1652,4.0,515.0010920789645,555.4498896788314,3.756425045317437
mann - brasil,2024-08-01,cf-1652,4.0,370.2654500448368,370.2654500448368,3.732000149037844
mann - brasil,2024-09-01,cf-1652,4.0,504.00375583781397,504.00375583781397,3.746999808933834
mann - brasil,2024-10-01,cf-1652,4.0,,,3.715999990254402
sakura filter,2024-06-01,c-1515,6.0,6733.8243196876765,7523.082379951914,3.746999808933834
sakura filter,2024-07-01,c-1515,6.0,6973.492454893724,8018.675129828037,3.756425045317437
sakura filter,2024-08-01,c-1515,6.0,6096.230455810936,8159.163074499424,3.732000149037844
sakura filter,2024-09-01,c-1515,6.0,6740.149139023638,8052.419598628664,3.746999808933834
sakura filter,2024-10-01,c-1515,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-5541-s,6.0,10406.42458470253,10594.20547540414,3.746999808933834
sakura filter,2024-07-01,a-5541-s,6.0,9018.823723511485,9018.823723511485,3.756425045317437
sakura filter,2024-08-01,a-5541-s,6.0,10687.437080523367,11590.719677376446,3.732000149037844
sakura filter,2024-09-01,a-5541-s,6.0,10154.18159719291,12944.275125185068,3.746999808933834
sakura filter,2024-10-01,a-5541-s,6.0,,,3.715999990254402
mann - brasil,2024-06-01,wk-962/7,4.0,1086.2031690700308,1086.2031690700308,3.746999808933834
mann - brasil,2024-07-01,wk-962/7,4.0,1270.9785799044025,1332.6399169492695,3.756425045317437
mann - brasil,2024-08-01,wk-962/7,4.0,1200.7656895264365,1348.961455005965,3.732000149037844
mann - brasil,2024-09-01,wk-962/7,4.0,1241.3750503657495,1381.4082115350568,3.746999808933834
mann - brasil,2024-10-01,wk-962/7,4.0,,,3.715999990254402
ito koyama - trapecios,2024-06-01,t1081,6.0,234.08398494602628,306.4913427518317,3.746999808933834
ito koyama - trapecios,2024-07-01,t1081,6.0,320.6222593877814,286.70854074206005,3.756425045317437
ito koyama - trapecios,2024-08-01,t1081,6.0,329.7363084614151,364.2837629961536,3.732000149037844
ito koyama - trapecios,2024-09-01,t1081,6.0,321.42875544827484,295.3642325060976,3.746999808933834
ito koyama - trapecios,2024-10-01,t1081,6.0,,,3.715999990254402
versachem - usa,2024-06-01,44209,1.0,1197.2945022871424,1197.2945022871424,3.746999808933834
versachem - usa,2024-07-01,44209,1.0,1398.3149792567199,1337.6052185914818,3.756425045317437
versachem - usa,2024-08-01,44209,1.0,1475.919855848402,1327.12576359364,3.732000149037844
versachem - usa,2024-09-01,44209,1.0,1249.1772640529186,1226.0295703420338,3.746999808933834
versachem - usa,2024-10-01,44209,1.0,,,3.715999990254402
narva,2024-06-01,17632,4.0,480.627334661978,480.627334661978,3.746999808933834
narva,2024-07-01,17632,4.0,482.3991664900216,482.3991664900216,3.756425045317437
narva,2024-08-01,17632,4.0,452.5864594664145,452.5864594664145,3.732000149037844
narva,2024-09-01,17632,4.0,364.20207968174725,364.20207968174725,3.746999808933834
narva,2024-10-01,17632,4.0,,,3.715999990254402
sakura filter,2024-06-01,ef-1509,6.0,14411.753303199193,14650.68318546594,3.746999808933834
sakura filter,2024-07-01,ef-1509,6.0,13787.343827924995,15269.67615794571,3.756425045317437
sakura filter,2024-08-01,ef-1509,6.0,13733.366690361723,16648.10182597767,3.732000149037844
sakura filter,2024-09-01,ef-1509,6.0,14096.863053737825,16796.908833110552,3.746999808933834
sakura filter,2024-10-01,ef-1509,6.0,,,3.715999990254402
narva,2024-06-01,17171,4.0,909.1519906362349,492.1963860904692,3.746999808933834
narva,2024-07-01,17171,4.0,1176.2384158791251,1176.2384158791251,3.756425045317437
narva,2024-08-01,17171,4.0,1074.8388135955233,1074.8388135955233,3.732000149037844
narva,2024-09-01,17171,4.0,771.5575592386718,771.5575592386718,3.746999808933834
narva,2024-10-01,17171,4.0,,,3.715999990254402
sakura filter,2024-06-01,a-3301,6.0,899.021598342438,1283.7230044248272,3.746999808933834
sakura filter,2024-07-01,a-3301,6.0,904.3979154907078,1238.9361036398725,3.756425045317437
sakura filter,2024-08-01,a-3301,6.0,808.5304526421176,1315.542422945013,3.732000149037844
sakura filter,2024-09-01,a-3301,6.0,1089.6651855086714,1089.6651855086714,3.746999808933834
sakura filter,2024-10-01,a-3301,6.0,,,3.715999990254402
narva,2024-06-01,48076,4.0,944.9196100128887,981.8037544302041,3.746999808933834
narva,2024-07-01,48076,4.0,1177.831551701465,1074.473604798721,3.756425045317437
narva,2024-08-01,48076,4.0,1191.2467005183407,1055.995446498011,3.732000149037844
narva,2024-09-01,48076,4.0,839.7706609287478,839.7706609287478,3.746999808933834
narva,2024-10-01,48076,4.0,,,3.715999990254402
valvoline - usa,2024-06-01,884527,3.0,404.09164136588674,404.09164136588674,3.746999808933834
valvoline - usa,2024-07-01,884527,3.0,659.581749935575,659.581749935575,3.756425045317437
valvoline - usa,2024-08-01,884527,3.0,765.3274696079783,977.40616600537,3.732000149037844
valvoline - usa,2024-09-01,884527,3.0,615.3213629889639,826.551084612041,3.746999808933834
valvoline - usa,2024-10-01,884527,3.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48531-09840ref,6.0,885.8517800289559,885.8517800289559,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48531-09840ref,6.0,820.2612683115645,1049.0895191280954,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48531-09840ref,6.0,676.8037034387835,1084.303315456899,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48531-09840ref,6.0,727.0337318165931,1195.323673859648,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48531-09840ref,6.0,,,3.715999990254402
aisin - japon,2024-06-01,ctx-064,6.0,1663.7309557448275,1663.7309557448275,3.746999808933834
aisin - japon,2024-07-01,ctx-064,6.0,1951.3466452613006,1951.3466452613006,3.756425045317437
aisin - japon,2024-08-01,ctx-064,6.0,1853.9802237792187,1853.9802237792187,3.732000149037844
aisin - japon,2024-09-01,ctx-064,6.0,1965.3964587095493,1965.3964587095493,3.746999808933834
aisin - japon,2024-10-01,ctx-064,6.0,,,3.715999990254402
sakura filter,2024-06-01,ca-2807,6.0,1176.336073682793,1176.336073682793,3.746999808933834
sakura filter,2024-07-01,ca-2807,6.0,1198.6050484140044,1195.854722043117,3.756425045317437
sakura filter,2024-08-01,ca-2807,6.0,1120.7732579993103,1120.7732579993103,3.732000149037844
sakura filter,2024-09-01,ca-2807,6.0,1060.6619729391332,1047.7048856731278,3.746999808933834
sakura filter,2024-10-01,ca-2807,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48510-0d591,6.0,2180.349636851297,2180.349636851297,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48510-0d591,6.0,1301.5357322657426,1301.5357322657426,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48510-0d591,6.0,328.5802989764084,328.5802989764084,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48510-0d591,6.0,76.50349602987008,76.50349602987008,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48510-0d591,6.0,,,3.715999990254402
aisin - japon,2024-06-01,dtx-116,6.0,9605.550234776749,9605.550234776749,3.746999808933834
aisin - japon,2024-07-01,dtx-116,6.0,7780.820016872972,10028.320393368374,3.756425045317437
aisin - japon,2024-08-01,dtx-116,6.0,6892.463280953027,12872.105129303829,3.732000149037844
aisin - japon,2024-09-01,dtx-116,6.0,7523.688867019922,15165.964773975362,3.746999808933834
aisin - japon,2024-10-01,dtx-116,6.0,,,3.715999990254402
wagner locked - usa,2024-06-01,rxfc113641b,2.0,414.695686647679,307.64118827756465,3.746999808933834
wagner locked - usa,2024-07-01,rxfc113641b,2.0,413.65517477089145,413.65517477089145,3.756425045317437
wagner locked - usa,2024-08-01,rxfc113641b,2.0,466.48013225525546,242.91099959520722,3.732000149037844
wagner locked - usa,2024-09-01,rxfc113641b,2.0,462.69287260227145,510.69005855686396,3.746999808933834
wagner locked - usa,2024-10-01,rxfc113641b,2.0,,,3.715999990254402
sakura filter,2024-06-01,a-1331-s,6.0,12865.615630672468,12837.82122438267,3.746999808933834
sakura filter,2024-07-01,a-1331-s,6.0,12543.643022928529,13726.55008244257,3.756425045317437
sakura filter,2024-08-01,a-1331-s,6.0,13325.54759449871,14782.308603665655,3.732000149037844
sakura filter,2024-09-01,a-1331-s,6.0,11578.0860002139,15193.817706802436,3.746999808933834
sakura filter,2024-10-01,a-1331-s,6.0,,,3.715999990254402
mann - brasil,2024-06-01,wk-1060/1,4.0,41918.33201480991,45842.35611393269,3.746999808933834
mann - brasil,2024-07-01,wk-1060/1,4.0,44443.24679822028,44389.38633110093,3.756425045317437
mann - brasil,2024-08-01,wk-1060/1,4.0,47963.115444930736,46543.099465969804,3.732000149037844
mann - brasil,2024-09-01,wk-1060/1,4.0,46445.36998679223,45391.36991955922,3.746999808933834
mann - brasil,2024-10-01,wk-1060/1,4.0,,,3.715999990254402
sakura filter,2024-06-01,c-1814,6.0,749.0516977782527,1005.7968982905543,3.746999808933834
sakura filter,2024-07-01,c-1814,6.0,757.8144701792077,996.3774806861788,3.756425045317437
sakura filter,2024-08-01,c-1814,6.0,909.615989085329,933.2713607347513,3.732000149037844
sakura filter,2024-09-01,c-1814,6.0,858.853341310139,946.8724725624203,3.746999808933834
sakura filter,2024-10-01,c-1814,6.0,,,3.715999990254402
denso - bujias - japon,2024-06-01,xu22epr-u,3.0,494.813753223974,365.3797638173678,3.746999808933834
denso - bujias - japon,2024-07-01,xu22epr-u,3.0,223.6787951119623,223.6787951119623,3.756425045317437
denso - bujias - japon,2024-08-01,xu22epr-u,3.0,452.1461039789516,452.1461039789516,3.732000149037844
denso - bujias - japon,2024-09-01,xu22epr-u,3.0,708.8623992815358,730.0775172921882,3.746999808933834
denso - bujias - japon,2024-10-01,xu22epr-u,3.0,,,3.715999990254402
sakura filter,2024-06-01,sfc-5304-10,6.0,1099.273767654716,1099.273767654716,3.746999808933834
sakura filter,2024-07-01,sfc-5304-10,6.0,765.2154200001332,765.2154200001332,3.756425045317437
sakura filter,2024-08-01,sfc-5304-10,6.0,944.335375592809,944.335375592809,3.732000149037844
sakura filter,2024-09-01,sfc-5304-10,6.0,925.8589219551751,925.8589219551751,3.746999808933834
sakura filter,2024-10-01,sfc-5304-10,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-1517,6.0,1562.153031021131,1946.7034790322953,3.746999808933834
sakura filter,2024-07-01,a-1517,6.0,1517.0875795215063,1970.756947460619,3.756425045317437
sakura filter,2024-08-01,a-1517,6.0,1468.2337059182207,1915.784471598479,3.732000149037844
sakura filter,2024-09-01,a-1517,6.0,1651.3048649891173,1930.694231130206,3.746999808933834
sakura filter,2024-10-01,a-1517,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-6709-s,6.0,580.0431886936778,1680.813412156671,3.746999808933834
sakura filter,2024-07-01,a-6709-s,6.0,1121.895863516983,1566.502988320417,3.756425045317437
sakura filter,2024-08-01,a-6709-s,6.0,1356.506455078144,1486.200331312794,3.732000149037844
sakura filter,2024-09-01,a-6709-s,6.0,1471.3290640034757,1306.3494833423838,3.746999808933834
sakura filter,2024-10-01,a-6709-s,6.0,,,3.715999990254402
sakura filter,2024-06-01,o-1012-s,6.0,320.8841914401325,320.8841914401325,3.746999808933834
sakura filter,2024-07-01,o-1012-s,6.0,502.9813827402352,381.87164962538395,3.756425045317437
sakura filter,2024-08-01,o-1012-s,6.0,336.5566525321438,362.09355672557587,3.732000149037844
sakura filter,2024-09-01,o-1012-s,6.0,306.55900432226946,422.16090411440763,3.746999808933834
sakura filter,2024-10-01,o-1012-s,6.0,,,3.715999990254402
mann - brasil,2024-06-01,wk-1030,4.0,742.4682158700534,706.2573351631177,3.746999808933834
mann - brasil,2024-07-01,wk-1030,4.0,724.5051757692779,874.1435376821171,3.756425045317437
mann - brasil,2024-08-01,wk-1030,4.0,729.2468593345251,729.2468593345251,3.732000149037844
mann - brasil,2024-09-01,wk-1030,4.0,801.6504649611448,932.1204231846867,3.746999808933834
mann - brasil,2024-10-01,wk-1030,4.0,,,3.715999990254402
sakura filter,2024-06-01,eo-1801,6.0,321.2109938923492,321.2109938923492,3.746999808933834
sakura filter,2024-07-01,eo-1801,6.0,377.0383813301972,384.0188495625945,3.756425045317437
sakura filter,2024-08-01,eo-1801,6.0,324.0637585939461,324.0637585939461,3.732000149037844
sakura filter,2024-09-01,eo-1801,6.0,311.1002362153504,340.59893406553743,3.746999808933834
sakura filter,2024-10-01,eo-1801,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,sk014,6.0,548.5027777153833,437.5029358365023,3.746999808933834
ito koyama - resortes,2024-07-01,sk014,6.0,484.5977844333394,378.26401883846734,3.756425045317437
ito koyama - resortes,2024-08-01,sk014,6.0,511.37108359934984,368.3308456854735,3.732000149037844
ito koyama - resortes,2024-09-01,sk014,6.0,493.65249994384504,517.1597618459328,3.746999808933834
ito koyama - resortes,2024-10-01,sk014,6.0,,,3.715999990254402
sakura filter,2024-06-01,sf-1307,6.0,3241.6533561097845,3372.7272473706475,3.746999808933834
sakura filter,2024-07-01,sf-1307,6.0,3249.346447598567,3203.3223880242704,3.756425045317437
sakura filter,2024-08-01,sf-1307,6.0,3268.161695591281,3447.9954532904408,3.732000149037844
sakura filter,2024-09-01,sf-1307,6.0,3034.168013286492,3642.6165726939535,3.746999808933834
sakura filter,2024-10-01,sf-1307,6.0,,,3.715999990254402
sakura filter,2024-06-01,c-1110,6.0,1208.3867591897572,1854.4579669167044,3.746999808933834
sakura filter,2024-07-01,c-1110,6.0,1519.7183950454764,1914.880794676293,3.756425045317437
sakura filter,2024-08-01,c-1110,6.0,1463.0027952726477,1955.0762298450163,3.732000149037844
sakura filter,2024-09-01,c-1110,6.0,1684.6593426652807,1880.3031933124284,3.746999808933834
sakura filter,2024-10-01,c-1110,6.0,,,3.715999990254402
narva,2024-06-01,48078,4.0,626.0352612857348,636.3954660190589,3.746999808933834
narva,2024-07-01,48078,4.0,366.2589409282258,366.2589409282258,3.756425045317437
narva,2024-08-01,48078,4.0,313.56947396071047,313.56947396071047,3.732000149037844
narva,2024-09-01,48078,4.0,493.7941049691975,493.7941049691975,3.746999808933834
narva,2024-10-01,48078,4.0,,,3.715999990254402
sakura filter,2024-06-01,a-58370,6.0,1920.8774666474992,2221.3994606600604,3.746999808933834
sakura filter,2024-07-01,a-58370,6.0,1761.2595916569092,2149.4836645946766,3.756425045317437
sakura filter,2024-08-01,a-58370,6.0,1790.0989112369225,2193.724418716704,3.732000149037844
sakura filter,2024-09-01,a-58370,6.0,1694.2543236216338,2495.643901785765,3.746999808933834
sakura filter,2024-10-01,a-58370,6.0,,,3.715999990254402
rover - usa,2024-06-01,rov1030100,4.0,624.307043262495,624.307043262495,3.746999808933834
rover - usa,2024-07-01,rov1030100,4.0,201.4748987291632,201.4748987291632,3.756425045317437
rover - usa,2024-08-01,rov1030100,4.0,36.87154464411563,36.87154464411563,3.732000149037844
rover - usa,2024-09-01,rov1030100,4.0,0.0,0.0,3.746999808933834
rover - usa,2024-10-01,rov1030100,4.0,,,3.715999990254402
sakura filter,2024-06-01,sfc-7939-30,6.0,2363.078777261518,2363.078777261518,3.746999808933834
sakura filter,2024-07-01,sfc-7939-30,6.0,2000.7420854065306,2000.7420854065306,3.756425045317437
sakura filter,2024-08-01,sfc-7939-30,6.0,2242.125526840382,2242.125526840382,3.732000149037844
sakura filter,2024-09-01,sfc-7939-30,6.0,2760.9855129516027,2596.195152676621,3.746999808933834
sakura filter,2024-10-01,sfc-7939-30,6.0,,,3.715999990254402
prextoline - lubricantes,2024-06-01,p1540ci5500,2.0,20359.820772506246,20359.820772506246,3.746999808933834
prextoline - lubricantes,2024-07-01,p1540ci5500,2.0,22797.55168489035,22443.935241083313,3.756425045317437
prextoline - lubricantes,2024-08-01,p1540ci5500,2.0,24409.736183215853,25251.451224016404,3.732000149037844
prextoline - lubricantes,2024-09-01,p1540ci5500,2.0,25150.366836625362,18331.96021813478,3.746999808933834
prextoline - lubricantes,2024-10-01,p1540ci5500,2.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,n008,6.0,461.61876807328247,394.6273829860386,3.746999808933834
ito koyama - resortes,2024-07-01,n008,6.0,354.85031023466286,354.85031023466286,3.756425045317437
ito koyama - resortes,2024-08-01,n008,6.0,345.8338901129056,190.74899745738787,3.732000149037844
ito koyama - resortes,2024-09-01,n008,6.0,290.80570710426974,290.80570710426974,3.746999808933834
ito koyama - resortes,2024-10-01,n008,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-7101-s,6.0,1798.5037838648168,1798.5037838648168,3.746999808933834
sakura filter,2024-07-01,a-7101-s,6.0,1895.5378322484867,1895.5378322484867,3.756425045317437
sakura filter,2024-08-01,a-7101-s,6.0,1885.229982497188,2032.8684751023895,3.732000149037844
sakura filter,2024-09-01,a-7101-s,6.0,1968.1739521539505,2171.778154100911,3.746999808933834
sakura filter,2024-10-01,a-7101-s,6.0,,,3.715999990254402
sakura filter,2024-06-01,fc-1702,6.0,291.6882964718525,291.6882964718525,3.746999808933834
sakura filter,2024-07-01,fc-1702,6.0,237.66242400907316,237.66242400907316,3.756425045317437
sakura filter,2024-08-01,fc-1702,6.0,240.66766324583364,240.66766324583364,3.732000149037844
sakura filter,2024-09-01,fc-1702,6.0,269.3062737227746,270.02827445661586,3.746999808933834
sakura filter,2024-10-01,fc-1702,6.0,,,3.715999990254402
narva,2024-06-01,18057,4.0,902.5563473197765,856.77338758999,3.746999808933834
narva,2024-07-01,18057,4.0,633.5386357354236,633.5386357354236,3.756425045317437
narva,2024-08-01,18057,4.0,1150.0704348870706,1483.4566115372143,3.732000149037844
narva,2024-09-01,18057,4.0,1016.211591056341,1350.4917196932952,3.746999808933834
narva,2024-10-01,18057,4.0,,,3.715999990254402
narva,2024-06-01,17925,4.0,2676.858797759503,2830.9109199082577,3.746999808933834
narva,2024-07-01,17925,4.0,1644.293875817969,1644.293875817969,3.756425045317437
narva,2024-08-01,17925,4.0,599.7365617556659,599.7365617556659,3.732000149037844
narva,2024-09-01,17925,4.0,1764.9171907370624,1764.9171907370624,3.746999808933834
narva,2024-10-01,17925,4.0,,,3.715999990254402
